 -8.1230828e+000 -6.2561923e-001 -3.3299574e-001 -9.6309620e-003  2.0600729e-001  1.8478546e-001  3.1453358e-001  2.9416602e-001  2.8556403e-001  3.0361713e-001  2.0324165e-001  2.6111490e-001  1.1260658e-001  2.2308739e-001  1.3106728e-001
 -8.1237554e+000 -6.2688200e-001 -3.3386652e-001 -9.6966533e-003  2.0653579e-001  1.8572252e-001  3.1577942e-001  2.9518368e-001  2.8595007e-001  3.0383451e-001  2.0316635e-001  2.6076986e-001  1.1226630e-001  2.2264636e-001  1.3067138e-001
 -8.1234441e+000 -6.2629617e-001 -3.3344830e-001 -9.6271109e-003  2.0633907e-001  1.8533921e-001  3.1524446e-001  2.9472257e-001  2.8575327e-001  3.0370255e-001  2.0314537e-001  2.6086817e-001  1.1238303e-001  2.2282379e-001  1.3083505e-001
 -8.1225441e+000 -6.2459184e-001 -3.3227933e-001 -9.5931579e-003  2.0553309e-001  1.8398455e-001  3.1351030e-001  2.9334818e-001  2.8527050e-001  3.0346401e-001  2.0333611e-001  2.6143247e-001  1.1290142e-001  2.2344985e-001  1.3139523e-001
 -8.1235890e+000 -6.2664179e-001 -3.3373041e-001 -9.7683959e-003  2.0634978e-001  1.8546254e-001  3.1550629e-001  2.9501989e-001  2.8595497e-001  3.0385332e-001  2.0321366e-001  2.6084801e-001  1.1232285e-001  2.2273076e-001  1.3076276e-001
 -8.1238061e+000 -6.2754561e-001 -3.3454033e-001 -1.0660558e-002  2.0559739e-001  1.8519943e-001  3.1625122e-001  2.9619021e-001  2.8697625e-001  3.0458801e-001  2.0361895e-001  2.6089777e-001  1.1207067e-001  2.2239867e-001  1.3061922e-001
 -8.1229671e+000 -6.2588038e-001 -3.3338054e-001 -1.0566920e-002  2.0488796e-001  1.8389286e-001  3.1446067e-001  2.9475708e-001  2.8645914e-001  3.0434706e-001  2.0383395e-001  2.6150721e-001  1.1264507e-001  2.2306729e-001  1.3119550e-001
 -8.1243941e+000 -6.2866132e-001 -3.3530830e-001 -1.0720879e-002  2.0607046e-001  1.8601235e-001  3.1731542e-001  2.9707731e-001  2.8733751e-001  3.0480103e-001  2.0355659e-001  2.6059288e-001  1.1176769e-001  2.2200626e-001  1.3027347e-001
 -8.1233743e+000 -6.2612920e-001 -3.3332618e-001 -9.6322230e-003  2.0622027e-001  1.8517444e-001  3.1506558e-001  2.9458420e-001  2.8570281e-001  3.0369259e-001  2.0321205e-001  2.6098201e-001  1.1247027e-001  2.2290061e-001  1.3089799e-001
 -8.1236780e+000 -6.2706023e-001 -3.3411037e-001 -1.0267104e-002  2.0586360e-001  1.8520672e-001  3.1579424e-001  2.9559162e-001  2.8651830e-001  3.0427846e-001  2.0348663e-001  2.6094665e-001  1.1223404e-001  2.2259114e-001  1.3072432e-001
 -8.1235325e+000 -6.2615091e-001 -3.3320128e-001 -9.0214902e-003  2.0704512e-001  1.8594304e-001  3.1539058e-001  2.9440765e-001  2.8518519e-001  3.0322183e-001  2.0273782e-001  2.6057521e-001  1.1231416e-001  2.2279412e-001  1.3072321e-001
 -8.1237301e+000 -6.2728670e-001 -3.3432120e-001 -1.0452999e-002  2.0574919e-001  1.8522546e-001  3.1603369e-001  2.9587991e-001  2.8672051e-001  3.0440629e-001  2.0353004e-001  2.6090367e-001  1.1214652e-001  2.2249577e-001  1.3066835e-001
 -8.1250404e+000 -6.2935733e-001 -3.3556284e-001 -9.8153201e-003  2.0760076e-001  1.8761621e-001  3.1831811e-001  2.9724897e-001  2.8673117e-001  3.0422996e-001  2.0290377e-001  2.5994569e-001  1.1148349e-001  2.2170394e-001  1.2985462e-001
 -8.1231310e+000 -6.2554036e-001 -3.3288187e-001 -9.3518282e-003  2.0632238e-001  1.8505765e-001  3.1458784e-001  2.9399568e-001  2.8527012e-001  3.0338563e-001  2.0308702e-001  2.6103150e-001  1.1261886e-001  2.2310011e-001  1.3102482e-001
 -8.1250244e+000 -6.2935746e-001 -3.3555494e-001 -9.8355710e-003  2.0755785e-001  1.8759627e-001  3.1836203e-001  2.9730001e-001  2.8677045e-001  3.0424380e-001  2.0288394e-001  2.5990536e-001  1.1143532e-001  2.2166621e-001  1.2983929e-001
 -8.1235159e+000 -6.2679703e-001 -3.3395863e-001 -1.0312349e-002  2.0568847e-001  1.8498528e-001  3.1557113e-001  2.9541792e-001  2.8645503e-001  3.0424189e-001  2.0352122e-001  2.6102973e-001  1.1230334e-001  2.2268056e-001  1.3080543e-001
 -8.1237766e+000 -6.2736693e-001 -3.3439935e-001 -1.0494284e-002  2.0576777e-001  1.8519454e-001  3.1592850e-001  2.9585376e-001  2.8677830e-001  3.0449446e-001  2.0363100e-001  2.6100538e-001  1.1222477e-001  2.2254730e-001  1.3070176e-001
 -8.1241671e+000 -6.2736807e-001 -3.3404956e-001 -9.0438757e-003  2.0766540e-001  1.8691803e-001  3.1656582e-001  2.9534837e-001  2.8553170e-001  3.0340038e-001  2.0259920e-001  2.6017179e-001  1.1195664e-001  2.2236756e-001  1.3033814e-001
 -8.1247986e+000 -6.2890443e-001 -3.3522834e-001 -9.7655653e-003  2.0742728e-001  1.8730091e-001  3.1791031e-001  2.9690837e-001  2.8660043e-001  3.0414111e-001  2.0288687e-001  2.6001231e-001  1.1155675e-001  2.2182791e-001  1.2997837e-001
 -8.1262430e+000 -6.3214390e-001 -3.3762850e-001 -1.0814309e-002  2.0759471e-001  1.8870058e-001  3.2092223e-001  2.9999927e-001  2.8842500e-001  3.0533808e-001  2.0314916e-001  2.5940669e-001  1.1064404e-001  2.2063797e-001  1.2910136e-001
 -8.1229889e+000 -6.2539945e-001 -3.3280772e-001 -9.5686299e-003  2.0593219e-001  1.8466485e-001  3.1439560e-001  2.9401799e-001  2.8546986e-001  3.0354677e-001  2.0322110e-001  2.6114210e-001  1.1263474e-001  2.2312740e-001  1.3110631e-001
 -8.1232239e+000 -6.2574611e-001 -3.3301448e-001 -9.3457453e-003  2.0642286e-001  1.8527162e-001  3.1491263e-001  2.9422801e-001  2.8532488e-001  3.0337617e-001  2.0298901e-001  2.6086792e-001  1.1247656e-001  2.2296597e-001  1.3091877e-001
 -8.1239192e+000 -6.2779317e-001 -3.3473243e-001 -1.0739619e-002  2.0562611e-001  1.8530289e-001  3.1644105e-001  2.9639698e-001  2.8710917e-001  3.0468555e-001  2.0365643e-001  2.6087663e-001  1.1202735e-001  2.2233091e-001  1.3056517e-001
 -8.1251588e+000 -6.2936272e-001 -3.3544551e-001 -9.3729505e-003  2.0816936e-001  1.8814275e-001  3.1854382e-001  2.9712699e-001  2.8637303e-001  3.0389808e-001  2.0256300e-001  2.5965310e-001  1.1136558e-001  2.2162464e-001  1.2973427e-001
 -8.1241150e+000 -6.2811271e-001 -3.3490928e-001 -1.0616564e-002  2.0593243e-001  1.8571109e-001  3.1686001e-001  2.9664317e-001  2.8710790e-001  3.0463471e-001  2.0350484e-001  2.6065986e-001  1.1186829e-001  2.2216566e-001  1.3041171e-001
 -8.1239323e+000 -6.2770117e-001 -3.3461231e-001 -1.0563748e-002  2.0578205e-001  1.8540257e-001  3.1640169e-001  2.9625717e-001  2.8694416e-001  3.0456108e-001  2.0357689e-001  2.6084618e-001  1.1204499e-001  2.2235179e-001  1.3055981e-001
 -8.1234932e+000 -6.2642235e-001 -3.3355888e-001 -9.7020589e-003  2.0630841e-001  1.8536618e-001  3.1535217e-001  2.9484542e-001  2.8583362e-001  3.0376438e-001  2.0318785e-001  2.6087749e-001  1.1236731e-001  2.2279092e-001  1.3080942e-001
 -8.1238343e+000 -6.2726071e-001 -3.3419932e-001 -1.0007363e-002  2.0632115e-001  1.8573920e-001  3.1620834e-001  2.9570282e-001  2.8632486e-001  3.0406478e-001  2.0321949e-001  2.6065966e-001  1.1207351e-001  2.2244871e-001  1.3056168e-001
 -8.1234014e+000 -6.2640898e-001 -3.3361880e-001 -9.9476684e-003  2.0598111e-001  1.8513510e-001  3.1538185e-001  2.9499667e-001  2.8601303e-001  3.0388739e-001  2.0328724e-001  2.6093120e-001  1.1234531e-001  2.2277293e-001  1.3083244e-001
 -8.1242596e+000 -6.2771949e-001 -3.3437756e-001 -9.4517783e-003  2.0727869e-001  1.8671216e-001  3.1677056e-001  2.9578219e-001  2.8596486e-001  3.0374954e-001  2.0286834e-001  2.6031555e-001  1.1193926e-001  2.2228750e-001  1.3031906e-001
 -8.1240672e+000 -6.2790805e-001 -3.3476705e-001 -1.0488020e-002  2.0604118e-001  1.8567242e-001  3.1654537e-001  2.9631162e-001  2.8689864e-001  3.0452857e-001  2.0353278e-001  2.6079233e-001  1.1204066e-001  2.2233123e-001  1.3050585e-001
 -8.1235990e+000 -6.2650930e-001 -3.3356411e-001 -9.4630696e-003  2.0666767e-001  1.8573532e-001  3.1557087e-001  2.9484252e-001  2.8564476e-001  3.0358384e-001  2.0299304e-001  2.6069357e-001  1.1228398e-001  2.2272029e-001  1.3071304e-001
 -8.1239144e+000 -6.2711632e-001 -3.3398298e-001 -9.5619990e-003  2.0681996e-001  1.8605986e-001  3.1607376e-001  2.9533393e-001  2.8591911e-001  3.0377555e-001  2.0303470e-001  2.6059884e-001  1.1215334e-001  2.2253136e-001  1.3055818e-001
 -8.1226010e+000 -6.2495117e-001 -3.3265355e-001 -1.0086539e-002  2.0508510e-001  1.8369944e-001  3.1364246e-001  2.9378908e-001  2.8578284e-001  3.0388099e-001  2.0364771e-001  2.6160171e-001  1.1289446e-001  2.2339181e-001  1.3140512e-001
 -8.1250167e+000 -6.2957240e-001 -3.3579332e-001 -1.0276567e-002  2.0707619e-001  1.8723070e-001  3.1838621e-001  2.9764154e-001  2.8723641e-001  3.0461920e-001  2.0315742e-001  2.6006215e-001  1.1142541e-001  2.2162180e-001  1.2987462e-001
 -8.1257882e+000 -6.3108975e-001 -3.3683783e-001 -1.0362825e-002  2.0771840e-001  1.8840149e-001  3.1998538e-001  2.9894442e-001  2.8772916e-001  3.0485492e-001  2.0296405e-001  2.5951370e-001  1.1090927e-001  2.2101499e-001  1.2935904e-001
 -8.1254014e+000 -6.3099656e-001 -3.3707859e-001 -1.1570575e-002  2.0609421e-001  1.8693239e-001  3.1944595e-001  2.9932490e-001  2.8871285e-001  3.0571591e-001  2.0379573e-001  2.6019553e-001  1.1112692e-001  2.2116917e-001  1.2966751e-001
 -8.1245354e+000 -6.2872377e-001 -3.3526481e-001 -1.0315401e-002  2.0665531e-001  1.8655009e-001  3.1751912e-001  2.9695690e-001  2.8699672e-001  3.0450302e-001  2.0326842e-001  2.6035414e-001  1.1169627e-001  2.2195551e-001  1.3016317e-001
 -8.1238805e+000 -6.2712886e-001 -3.3403390e-001 -9.6819586e-003  2.0668184e-001  1.8596861e-001  3.1609156e-001  2.9540360e-001  2.8599858e-001  3.0383662e-001  2.0309346e-001  2.6063630e-001  1.1215397e-001  2.2252798e-001  1.3056721e-001
 -8.1235426e+000 -6.2618926e-001 -3.3326909e-001 -9.1130631e-003  2.0696548e-001  1.8586736e-001  3.1533405e-001  2.9441462e-001  2.8523604e-001  3.0329252e-001  2.0284640e-001  2.6068613e-001  1.1238820e-001  2.2284139e-001  1.3075541e-001
 -8.1222392e+000 -6.2446103e-001 -3.3238814e-001 -1.0451477e-002  2.0433267e-001  1.8287991e-001  3.1307564e-001  2.9359223e-001  2.8597764e-001  3.0407452e-001  2.0392230e-001  2.6191691e-001  1.1305312e-001  2.2357247e-001  1.3163451e-001
 -8.1246862e+000 -6.2875620e-001 -3.3518425e-001 -9.8673975e-003  2.0726201e-001  1.8709908e-001  3.1770743e-001  2.9679363e-001  2.8660380e-001  3.0417170e-001  2.0297891e-001  2.6013470e-001  1.1164932e-001  2.2192209e-001  1.3005797e-001
 -8.1242450e+000 -6.2815403e-001 -3.3485870e-001 -1.0271450e-002  2.0641092e-001  1.8613329e-001  3.1698332e-001  2.9650723e-001  2.8681066e-001  3.0439418e-001  2.0330207e-001  2.6051274e-001  1.1184936e-001  2.2214973e-001  1.3033589e-001
 -8.1239265e+000 -6.2713778e-001 -3.3401768e-001 -9.5300174e-003  2.0691322e-001  1.8615466e-001  3.1610680e-001  2.9531350e-001  2.8586029e-001  3.0372994e-001  2.0300409e-001  2.6057530e-001  1.1215734e-001  2.2253751e-001  1.3054455e-001
 -8.1238371e+000 -6.2677507e-001 -3.3367150e-001 -9.1625326e-003  2.0718908e-001  1.8628253e-001  3.1591654e-001  2.9491209e-001  2.8545319e-001  3.0341088e-001  2.0279469e-001  2.6049290e-001  1.1219607e-001  2.2261642e-001  1.3056817e-001
 -8.1245688e+000 -6.2882095e-001 -3.3533616e-001 -1.0400621e-002  2.0656518e-001  1.8651438e-001  3.1760598e-001  2.9708863e-001  2.8710953e-001  3.0458597e-001  2.0331711e-001  2.6036519e-001  1.1166756e-001  2.2191225e-001  1.3014397e-001
 -8.1242123e+000 -6.2831703e-001 -3.3507207e-001 -1.0696358e-002  2.0593572e-001  1.8577504e-001  3.1699705e-001  2.9680474e-001  2.8721818e-001  3.0472496e-001  2.0356352e-001  2.6067489e-001  1.1185557e-001  2.2212525e-001  1.3037742e-001
 -8.1234400e+000 -6.2679597e-001 -3.3400695e-001 -1.0621227e-002  2.0524578e-001  1.8459317e-001  3.1546151e-001  2.9555969e-001  2.8674663e-001  3.0448470e-001  2.0373401e-001  2.6119321e-001  1.1233692e-001  2.2269718e-001  1.3087717e-001
 -8.1239023e+000 -6.2733393e-001 -3.3422950e-001 -9.8947307e-003  2.0653305e-001  1.8591516e-001  3.1624703e-001  2.9567593e-001  2.8625880e-001  3.0400919e-001  2.0314438e-001  2.6058992e-001  1.1205752e-001  2.2243916e-001  1.3053421e-001
 -8.1231684e+000 -6.2628067e-001 -3.3365787e-001 -1.0568264e-002  2.0508579e-001  1.8425284e-001  3.1494521e-001  2.9511542e-001  2.8655744e-001  3.0437560e-001  2.0375095e-001  2.6132643e-001  1.1248258e-001  2.2288580e-001  1.3103627e-001
 -8.1239394e+000 -6.2794744e-001 -3.3489332e-001 -1.0958265e-002  2.0542492e-001  1.8517685e-001  3.1650457e-001  2.9659251e-001  2.8733332e-001  3.0486644e-001  2.0378843e-001  2.6094383e-001  1.1201638e-001  2.2229893e-001  1.3056663e-001
 -8.1246052e+000 -6.2821797e-001 -3.3464866e-001 -9.1817518e-003  2.0789003e-001  1.8741462e-001  3.1732815e-001  2.9605206e-001  2.8588007e-001  3.0363047e-001  2.0263406e-001  2.6001829e-001  1.1176477e-001  2.2209650e-001  1.3010811e-001
 -8.1243055e+000 -6.2804987e-001 -3.3469889e-001 -9.9199277e-003  2.0680577e-001  1.8643967e-001  3.1698560e-001  2.9627021e-001  2.8646882e-001  3.0412596e-001  2.0311245e-001  2.6041139e-001  1.1186938e-001  2.2217997e-001  1.3030288e-001
 -8.1236626e+000 -6.2701741e-001 -3.3407773e-001 -1.0207268e-002  2.0592327e-001  1.8528930e-001  3.1586562e-001  2.9557506e-001  2.8642715e-001  3.0418724e-001  2.0341209e-001  2.6088549e-001  1.1220630e-001  2.2257561e-001  1.3069958e-001
 -8.1231701e+000 -6.2607142e-001 -3.3341117e-001 -1.0131184e-002  2.0555736e-001  1.8459730e-001  3.1490895e-001  2.9479020e-001  2.8613088e-001  3.0402401e-001  2.0346563e-001  2.6114510e-001  1.1246583e-001  2.2291022e-001  1.3099839e-001
 -8.1229915e+000 -6.2555924e-001 -3.3301993e-001 -9.8248947e-003  2.0574248e-001  1.8455004e-001  3.1443627e-001  2.9419540e-001  2.8568349e-001  3.0372503e-001  2.0336758e-001  2.6122888e-001  1.1265326e-001  2.2312775e-001  1.3112205e-001
 -8.1243162e+000 -6.2788249e-001 -3.3449272e-001 -9.4897428e-003  2.0730724e-001  1.8683506e-001  3.1701372e-001  2.9598908e-001  2.8605398e-001  3.0377388e-001  2.0280478e-001  2.6019038e-001  1.1182009e-001  2.2217849e-001  1.3024314e-001
 -8.1252233e+000 -6.3104488e-001 -3.3726704e-001 -1.2196553e-002  2.0532665e-001  1.8625186e-001  3.1925361e-001  2.9961089e-001  2.8929246e-001  3.0619444e-001  2.0416711e-001  2.6043941e-001  1.1114614e-001  2.2117892e-001  1.2978629e-001
 -8.1227681e+000 -6.2536755e-001 -3.3297730e-001 -1.0262347e-002  2.0504794e-001  1.8387502e-001  3.1411229e-001  2.9424750e-001  2.8602739e-001  3.0402315e-001  2.0366807e-001  2.6149630e-001  1.1274418e-001  2.2321608e-001  1.3127750e-001
 -8.1231078e+000 -6.2581671e-001 -3.3320114e-001 -9.9040051e-003  2.0575623e-001  1.8463858e-001  3.1463800e-001  2.9442918e-001  2.8584879e-001  3.0384015e-001  2.0339620e-001  2.6118474e-001  1.1258130e-001  2.2303801e-001  1.3106147e-001
 -8.1246714e+000 -6.2909165e-001 -3.3556728e-001 -1.0559862e-002  2.0652551e-001  1.8651952e-001  3.1769525e-001  2.9729353e-001  2.8733159e-001  3.0477303e-001  2.0342886e-001  2.6040566e-001  1.1165726e-001  2.2187341e-001  1.3012558e-001
 -8.1234474e+000 -6.2705224e-001 -3.3430104e-001 -1.1057146e-002  2.0483926e-001  1.8429380e-001  3.1549219e-001  2.9588762e-001  2.8719037e-001  3.0485095e-001  2.0400506e-001  2.6134646e-001  1.1233965e-001  2.2266722e-001  1.3090932e-001
 -8.1256099e+000 -6.3062148e-001 -3.3647723e-001 -1.0158211e-002  2.0775065e-001  1.8825285e-001  3.1956337e-001  2.9846550e-001  2.8740234e-001  3.0464005e-001  2.0292006e-001  2.5961668e-001  1.1106835e-001  2.2120207e-001  1.2948149e-001
 -8.1232687e+000 -6.2660392e-001 -3.3395270e-001 -1.0810662e-002  2.0496603e-001  1.8423505e-001  3.1511589e-001  2.9541866e-001  2.8684659e-001  3.0460437e-001  2.0388768e-001  2.6136427e-001  1.1244654e-001  2.2281909e-001  1.3100344e-001
 -8.1234536e+000 -6.2587061e-001 -3.3298369e-001 -8.8564661e-003  2.0712063e-001  1.8590013e-001  3.1512907e-001  2.9407346e-001  2.8492250e-001  3.0305902e-001  2.0272431e-001  2.6067485e-001  1.1245539e-001  2.2293216e-001  1.3079839e-001
 -8.1242288e+000 -6.2763800e-001 -3.3429606e-001 -9.4065828e-003  2.0728456e-001  1.8667346e-001  3.1668488e-001  2.9570657e-001  2.8593604e-001  3.0372692e-001  2.0284453e-001  2.6030992e-001  1.1194438e-001  2.2230492e-001  1.3033928e-001
 -8.1225162e+000 -6.2487524e-001 -3.3263001e-001 -1.0265961e-002  2.0479015e-001  1.8342341e-001  3.1352771e-001  2.9382359e-001  2.8592495e-001  3.0399906e-001  2.0376619e-001  2.6170628e-001  1.1292580e-001  2.2342249e-001  1.3146644e-001
 -8.1223793e+000 -6.2478656e-001 -3.3262984e-001 -1.0583601e-002  2.0431199e-001  1.8296459e-001  3.1332611e-001  2.9389645e-001  2.8620136e-001  3.0423531e-001  2.0398193e-001  2.6188358e-001  1.1297352e-001  2.2346671e-001  1.3156496e-001
 -8.1234002e+000 -6.2656510e-001 -3.3379602e-001 -1.0284522e-002  2.0560194e-001  1.8485759e-001  3.1541248e-001  2.9525305e-001  2.8634715e-001  3.0415933e-001  2.0350558e-001  2.6106886e-001  1.1235279e-001  2.2274921e-001  1.3086156e-001
 -8.1236528e+000 -6.2709795e-001 -3.3417585e-001 -1.0375849e-002  2.0576111e-001  1.8515951e-001  3.1585464e-001  2.9568832e-001  2.8660123e-001  3.0432761e-001  2.0350802e-001  2.6093625e-001  1.1220220e-001  2.2256646e-001  1.3071842e-001
 -8.1236408e+000 -6.2663620e-001 -3.3366986e-001 -9.6206552e-003  2.0649998e-001  1.8559574e-001  3.1556098e-001  2.9497304e-001  2.8584255e-001  3.0376275e-001  2.0314099e-001  2.6079790e-001  1.1230836e-001  2.2271148e-001  1.3072933e-001
 -8.1242900e+000 -6.2807682e-001 -3.3473649e-001 -9.9849489e-003  2.0676099e-001  1.8636488e-001  3.1690812e-001  2.9628073e-001  2.8656175e-001  3.0421024e-001  2.0315931e-001  2.6043655e-001  1.1187333e-001  2.2218762e-001  1.3032439e-001
 -8.1242455e+000 -6.2812815e-001 -3.3484136e-001 -1.0191004e-002  2.0653847e-001  1.8622509e-001  3.1696059e-001  2.9642755e-001  2.8671913e-001  3.0432532e-001  2.0324952e-001  2.6048093e-001  1.1185835e-001  2.2216833e-001  1.3033235e-001
 -8.1244831e+000 -6.2885021e-001 -3.3546724e-001 -1.0814023e-002  2.0607120e-001  1.8601744e-001  3.1732638e-001  2.9717750e-001  2.8747204e-001  3.0492842e-001  2.0365258e-001  2.6065623e-001  1.1180085e-001  2.2201229e-001  1.3027911e-001
 -8.1229955e+000 -6.2597051e-001 -3.3348082e-001 -1.0601469e-002  2.0492581e-001  1.8398063e-001  3.1457033e-001  2.9482943e-001  2.8646632e-001  3.0434903e-001  2.0383412e-001  2.6148870e-001  1.1262987e-001  2.2304433e-001  1.3116393e-001
 -8.1259142e+000 -6.3067177e-001 -3.3625792e-001 -9.2401072e-003  2.0894155e-001  1.8930244e-001  3.1990956e-001  2.9814530e-001  2.8666774e-001  3.0401359e-001  2.0233264e-001  2.5915469e-001  1.1093747e-001  2.2110809e-001  1.2927109e-001
 -8.1239939e+000 -6.2764113e-001 -3.3450342e-001 -1.0223252e-002  2.0622673e-001  1.8575039e-001  3.1641218e-001  2.9603725e-001  2.8662883e-001  3.0431094e-001  2.0337157e-001  2.6071210e-001  1.1204364e-001  2.2236933e-001  1.3051667e-001
 -8.1250637e+000 -6.3004154e-001 -3.3629274e-001 -1.0952494e-002  2.0645043e-001  1.8687423e-001  3.1866108e-001  2.9829293e-001  2.8791880e-001  3.0514086e-001  2.0351011e-001  2.6021150e-001  1.1135324e-001  2.2149570e-001  1.2985945e-001
 -8.1233789e+000 -6.2637528e-001 -3.3359212e-001 -9.9870236e-003  2.0591175e-001  1.8499607e-001  3.1520653e-001  2.9493189e-001  2.8608258e-001  3.0397375e-001  2.0336919e-001  2.6101630e-001  1.1239704e-001  2.2281777e-001  1.3088342e-001
 -8.1241229e+000 -6.2759259e-001 -3.3433982e-001 -9.6182536e-003  2.0700947e-001  1.8646358e-001  3.1666746e-001  2.9579556e-001  2.8607001e-001  3.0382286e-001  2.0293074e-001  2.6036375e-001  1.1193850e-001  2.2230711e-001  1.3037000e-001
 -8.1242810e+000 -6.2824954e-001 -3.3495358e-001 -1.0324997e-002  2.0641349e-001  1.8616044e-001  3.1703068e-001  2.9657178e-001  2.8686046e-001  3.0444048e-001  2.0334120e-001  2.6053250e-001  1.1185646e-001  2.2214352e-001  1.3032609e-001
 -8.1235269e+000 -6.2662365e-001 -3.3375951e-001 -9.9824018e-003  2.0602419e-001  1.8521438e-001  3.1550080e-001  2.9513891e-001  2.8611696e-001  3.0398134e-001  2.0334711e-001  2.6095191e-001  1.1233775e-001  2.2273042e-001  1.3079540e-001
 -8.1223226e+000 -6.2454093e-001 -3.3241084e-001 -1.0280839e-002  2.0459584e-001  1.8318032e-001  3.1329433e-001  2.9361850e-001  2.8582578e-001  3.0392818e-001  2.0377553e-001  2.6177475e-001  1.1298331e-001  2.2350626e-001  1.3154657e-001
 -8.1235216e+000 -6.2639227e-001 -3.3348485e-001 -9.5749049e-003  2.0642367e-001  1.8545403e-001  3.1536880e-001  2.9479069e-001  2.8574556e-001  3.0369158e-001  2.0312101e-001  2.6083084e-001  1.1235109e-001  2.2277656e-001  1.3078845e-001
 -8.1234871e+000 -6.2696317e-001 -3.3414979e-001 -1.0731779e-002  2.0520499e-001  1.8459283e-001  3.1554576e-001  2.9571582e-001  2.8690630e-001  3.0460633e-001  2.0378339e-001  2.6118252e-001  1.1229350e-001  2.2264706e-001  1.3085376e-001
 -8.1247457e+000 -6.2946941e-001 -3.3591034e-001 -1.0972402e-002  2.0614099e-001  1.8637732e-001  3.1806027e-001  2.9784159e-001  2.8779313e-001  3.0509461e-001  2.0359886e-001  2.6041311e-001  1.1152352e-001  2.2170549e-001  1.3005306e-001
 -8.1226276e+000 -6.2462356e-001 -3.3228131e-001 -9.3975575e-003  2.0584056e-001  1.8424501e-001  3.1354326e-001  2.9322642e-001  2.8506527e-001  3.0331780e-001  2.0324854e-001  2.6139410e-001  1.1294183e-001  2.2348019e-001  1.3136726e-001
 -8.1230847e+000 -6.2573699e-001 -3.3313804e-001 -9.8388415e-003  2.0580128e-001  1.8467635e-001  3.1463016e-001  2.9435698e-001  2.8574523e-001  3.0375315e-001  2.0334765e-001  2.6116714e-001  1.1259259e-001  2.2305708e-001  1.3106351e-001
 -8.1238291e+000 -6.2706141e-001 -3.3400508e-001 -9.7023226e-003  2.0665097e-001  1.8589461e-001  3.1597399e-001  2.9533070e-001  2.8599978e-001  3.0384897e-001  2.0311302e-001  2.6066693e-001  1.1218326e-001  2.2256735e-001  1.3060322e-001
 -8.1250858e+000 -6.2986052e-001 -3.3606528e-001 -1.0465158e-002  2.0701318e-001  1.8734736e-001  3.1874740e-001  2.9799993e-001  2.8743068e-001  3.0471962e-001  2.0315328e-001  2.5995454e-001  1.1129301e-001  2.2148708e-001  1.2978074e-001
 -8.1244309e+000 -6.2785322e-001 -3.3439466e-001 -9.0793762e-003  2.0785427e-001  1.8729190e-001  3.1708013e-001  2.9574851e-001  2.8565247e-001  3.0346237e-001  2.0257869e-001  2.6005635e-001  1.1184210e-001  2.2220602e-001  1.3018360e-001
 -8.1247406e+000 -6.2889845e-001 -3.3528159e-001 -9.9707291e-003  2.0715357e-001  1.8708248e-001  3.1787346e-001  2.9699732e-001  2.8674791e-001  3.0426444e-001  2.0301749e-001  2.6011951e-001  1.1158968e-001  2.2184694e-001  1.3001853e-001
 -8.1231495e+000 -6.2579183e-001 -3.3314706e-001 -9.7428414e-003  2.0595222e-001  1.8479950e-001  3.1465589e-001  2.9433180e-001  2.8569232e-001  3.0371784e-001  2.0331034e-001  2.6113915e-001  1.1259358e-001  2.2305070e-001  1.3104198e-001
 -8.1234389e+000 -6.2687034e-001 -3.3409128e-001 -1.0700300e-002  2.0521337e-001  1.8458528e-001  3.1550150e-001  2.9564247e-001  2.8683581e-001  3.0454644e-001  2.0374950e-001  2.6117312e-001  1.1230505e-001  2.2267180e-001  1.3086762e-001
 -8.1240921e+000 -6.2768551e-001 -3.3445563e-001 -9.8900773e-003  2.0668635e-001  1.8621226e-001  3.1667102e-001  2.9599465e-001  2.8635158e-001  3.0404376e-001  2.0308779e-001  2.6045058e-001  1.1192236e-001  2.2227804e-001  1.3039527e-001
 -8.1242550e+000 -6.2714829e-001 -3.3373922e-001 -8.4133540e-003  2.0835378e-001  1.8743742e-001  3.1654203e-001  2.9489976e-001  2.8491442e-001  3.0292272e-001  2.0226597e-001  2.5999935e-001  1.1199491e-001  2.2242472e-001  1.3028491e-001
 -8.1239637e+000 -6.2788216e-001 -3.3480276e-001 -1.0807112e-002  2.0556607e-001  1.8527880e-001  3.1648871e-001  2.9648123e-001  2.8718345e-001  3.0475211e-001  2.0372137e-001  2.6092275e-001  1.1203985e-001  2.2232121e-001  1.3056083e-001
 -8.1247858e+000 -6.2951202e-001 -3.3592715e-001 -1.0950963e-002  2.0617597e-001  1.8642761e-001  3.1811109e-001  2.9786646e-001  2.8778175e-001  3.0508419e-001  2.0359289e-001  2.6040768e-001  1.1152185e-001  2.2169479e-001  1.3003816e-001
 -8.1252508e+000 -6.2984638e-001 -3.3592152e-001 -9.9547616e-003  2.0765081e-001  1.8787940e-001  3.1884955e-001  2.9774961e-001  2.8698880e-001  3.0437253e-001  2.0288477e-001  2.5978605e-001  1.1129617e-001  2.2149077e-001  1.2969683e-001
 -8.1225140e+000 -6.2491453e-001 -3.3268350e-001 -1.0306742e-002  2.0476663e-001  1.8346661e-001  3.1365035e-001  2.9390781e-001  2.8593443e-001  3.0398845e-001  2.0374969e-001  2.6167103e-001  1.1288864e-001  2.2338595e-001  1.3143427e-001
